grid_size,j,k,r0,c0,sr,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,30,1,1,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
time_real,exp,r,c,spray_time,spray_count,dir,rad,angle,dis,,s0,s0_mag,,s0_min,s0_avg,s0_med,s0_max,s1,s1_mag,,s1_min,s1_avg,s1_med,s1_max,s2,s2_mag,,s2_min,s2_avg,s2_med,s2_max,s3,s3_mag,,s3_min,s3_avg,s3_med,s3_max
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:45:40,8,11,18,12:43:10,0:02:30,SE,5.323254219,305,3,,0.28,0.14,0.15,,,,,0.33,0.06,0.07,,,,,0.41,0.04,0.05,,,,,0.42,0.15,0.16,,,,
12:45:41,8,11,18,12:43:10,0:02:31,SE,5.323254219,305,3,,0.27,0.13,0.14,,,,,0.34,0.07,0.08,,,,,0.41,0.04,0.05,,,,,0.41,0.14,0.15,,,,
12:45:41,8,11,18,12:43:10,0:02:31,SE,5.323254219,305,3,,0.27,0.13,0.14,,,,,0.34,0.07,0.08,,,,,0.42,0.05,0.06,,,,,0.41,0.14,0.15,,,,
12:45:42,8,11,18,12:43:10,0:02:32,SE,5.323254219,305,3,,0.27,0.13,0.14,,,,,0.34,0.07,0.08,,,,,0.42,0.05,0.06,,,,,0.4,0.13,0.14,,,,
12:45:42,8,11,18,12:43:10,0:02:32,SE,5.323254219,305,3,,0.26,0.12,0.13,,,,,0.34,0.07,0.08,,,,,0.42,0.05,0.06,,,,,0.4,0.13,0.14,,,,
12:45:43,8,11,18,12:43:10,0:02:33,SE,5.323254219,305,3,,0.26,0.12,0.13,,,,,0.34,0.07,0.08,,,,,0.42,0.05,0.06,,,,,0.39,0.12,0.13,,,,
12:45:43,8,11,18,12:43:10,0:02:33,SE,5.323254219,305,3,,0.25,0.11,0.12,,,,,0.35,0.08,0.09,,,,,0.42,0.05,0.06,,,,,0.39,0.12,0.13,,,,
12:45:44,8,11,18,12:43:10,0:02:34,SE,5.323254219,305,3,,0.25,0.11,0.12,,,,,0.35,0.08,0.09,,,,,0.42,0.05,0.06,,,,,0.39,0.12,0.13,,,,
12:45:44,8,11,18,12:43:10,0:02:34,SE,5.323254219,305,3,,0.25,0.11,0.12,,,,,0.35,0.08,0.09,,,,,0.42,0.05,0.06,,,,,0.38,0.11,0.12,,,,
12:45:45,8,11,18,12:43:10,0:02:35,SE,5.323254219,305,3,,0.25,0.11,0.12,,,,,0.35,0.08,0.09,,,,,0.42,0.05,0.06,,,,,0.38,0.11,0.12,,,,
12:45:45,8,11,18,12:43:10,0:02:35,SE,5.323254219,305,3,,0.24,0.1,0.11,,,,,0.35,0.08,0.09,,,,,0.42,0.05,0.06,,,,,0.38,0.11,0.12,,,,
12:45:46,8,11,18,12:43:10,0:02:36,SE,5.323254219,305,3,,0.24,0.1,0.11,,,,,0.35,0.08,0.09,,,,,0.42,0.05,0.06,,,,,0.37,0.1,0.11,,,,
12:45:46,8,11,18,12:43:10,0:02:36,SE,5.323254219,305,3,,0.24,0.1,0.11,,,,,0.35,0.08,0.09,,,,,0.43,0.06,0.07,,,,,0.37,0.1,0.11,,,,
12:45:47,8,11,18,12:43:10,0:02:37,SE,5.323254219,305,3,,0.24,0.1,0.11,,,,,0.35,0.08,0.09,,,,,0.43,0.06,0.07,,,,,0.37,0.1,0.11,,,,
12:45:47,8,11,18,12:43:10,0:02:37,SE,5.323254219,305,3,,0.24,0.1,0.11,,,,,0.36,0.09,0.1,,,,,0.43,0.06,0.07,,,,,0.37,0.1,0.11,,,,
12:45:48,8,11,18,12:43:10,0:02:38,SE,5.323254219,305,3,,0.24,0.1,0.11,,,,,0.36,0.09,0.1,,,,,0.43,0.06,0.07,,,,,0.37,0.1,0.11,,,,
12:45:48,8,11,18,12:43:10,0:02:38,SE,5.323254219,305,3,,0.25,0.11,0.12,,,,,0.36,0.09,0.1,,,,,0.43,0.06,0.07,,,,,0.37,0.1,0.11,,,,
12:45:49,8,11,18,12:43:10,0:02:39,SE,5.323254219,305,3,,0.25,0.11,0.12,,,,,0.36,0.09,0.1,,,,,0.43,0.06,0.07,,,,,0.37,0.1,0.11,,,,
12:45:49,8,11,18,12:43:10,0:02:39,SE,5.323254219,305,3,,0.24,0.1,0.11,,,,,0.36,0.09,0.1,,,,,0.43,0.06,0.07,,,,,0.37,0.1,0.11,,,,
12:45:50,8,11,18,12:43:10,0:02:40,SE,5.323254219,305,3,,0.45,0.31,0.32,,,,,0.36,0.09,0.1,,,,,0.43,0.06,0.07,,,,,0.37,0.1,0.11,,,,
12:45:50,8,11,18,12:43:10,0:02:40,SE,5.323254219,305,3,,0.85,0.71,0.72,,,,,0.36,0.09,0.1,,,,,0.44,0.07,0.08,,,,,0.36,0.09,0.1,,,,
12:45:51,8,11,18,12:43:10,0:02:41,SE,5.323254219,305,3,,0.98,0.84,0.85,,,,,0.37,0.1,0.11,,,,,0.43,0.06,0.07,,,,,0.36,0.09,0.1,,,,
12:45:51,8,11,18,12:43:10,0:02:41,SE,5.323254219,305,3,,1.07,0.93,0.94,,,,,0.37,0.1,0.11,,,,,0.43,0.06,0.07,,,,,0.36,0.09,0.1,,,,
12:45:52,8,11,18,12:43:10,0:02:42,SE,5.323254219,305,3,,1.15,1.01,1.02,,,,,0.37,0.1,0.11,,,,,0.43,0.06,0.07,,,,,0.36,0.09,0.1,,,,
,,,,,,,,,,,,,0.01,,,,,,,0.01,,,,,,,0.01,,,,,,,0.01,,,,
0:45:41,9,8,18,0:45:41,0:00:00,E,0,0,3,,0.27,0.03,0.04,0,0.256,0.09,1.11,0.34,0.04,0.05,0,0.033,0.02,0.12,0.42,0.03,0.04,0,0.026,0.02,0.09,0.41,0.06,0.07,0,0.117,0.08,0.38
0:45:42,9,8,18,0:45:41,0:00:01,E,0,0,3,,0.27,0.03,0.04,,,,,0.34,0.04,0.05,,,,,0.42,0.03,0.04,,,,,0.4,0.05,0.06,,,,
0:45:42,9,8,18,0:45:41,0:00:01,E,0,0,3,,0.26,0.02,0.03,,,,,0.34,0.04,0.05,,,,,0.42,0.03,0.04,,,,,0.4,0.05,0.06,,,,
0:45:43,9,8,18,0:45:41,0:00:02,E,0,0,3,,0.26,0.02,0.03,,,,,0.34,0.04,0.05,,,,,0.42,0.03,0.04,,,,,0.39,0.04,0.05,,,,
0:45:43,9,8,18,0:45:41,0:00:02,E,0,0,3,,0.25,0.01,0.02,,,,,0.35,0.05,0.06,,,,,0.42,0.03,0.04,,,,,0.39,0.04,0.05,,,,
0:45:44,9,8,18,0:45:41,0:00:03,E,0,0,3,,0.25,0.01,0.02,,,,,0.35,0.05,0.06,,,,,0.42,0.03,0.04,,,,,0.39,0.04,0.05,,,,
0:45:44,9,8,18,0:45:41,0:00:03,E,0,0,3,,0.25,0.01,0.02,,,,,0.35,0.05,0.06,,,,,0.42,0.03,0.04,,,,,0.38,0.03,0.04,,,,
0:45:45,9,8,18,0:45:41,0:00:04,E,0,0,3,,0.25,0.01,0.02,,,,,0.35,0.05,0.06,,,,,0.42,0.03,0.04,,,,,0.38,0.03,0.04,,,,
0:45:45,9,8,18,0:45:41,0:00:04,E,0,0,3,,0.24,0,0.01,,,,,0.35,0.05,0.06,,,,,0.42,0.03,0.04,,,,,0.38,0.03,0.04,,,,
0:45:46,9,8,18,0:45:41,0:00:05,E,0,0,3,,0.24,0,0.01,,,,,0.35,0.05,0.06,,,,,0.42,0.03,0.04,,,,,0.37,0.02,0.03,,,,
0:45:46,9,8,18,0:45:41,0:00:05,E,0,0,3,,0.24,0,0.01,,,,,0.35,0.05,0.06,,,,,0.43,0.04,0.05,,,,,0.37,0.02,0.03,,,,
0:45:47,9,8,18,0:45:41,0:00:06,E,0,0,3,,0.24,0,0.01,,,,,0.35,0.05,0.06,,,,,0.43,0.04,0.05,,,,,0.37,0.02,0.03,,,,
0:45:47,9,8,18,0:45:41,0:00:06,E,0,0,3,,0.24,0,0.01,,,,,0.36,0.06,0.07,,,,,0.43,0.04,0.05,,,,,0.37,0.02,0.03,,,,
0:45:48,9,8,18,0:45:41,0:00:07,E,0,0,3,,0.24,0,0.01,,,,,0.36,0.06,0.07,,,,,0.43,0.04,0.05,,,,,0.37,0.02,0.03,,,,
0:45:48,9,8,18,0:45:41,0:00:07,E,0,0,3,,0.25,0.01,0.02,,,,,0.36,0.06,0.07,,,,,0.43,0.04,0.05,,,,,0.37,0.02,0.03,,,,
0:45:49,9,8,18,0:45:41,0:00:08,E,0,0,3,,0.25,0.01,0.02,,,,,0.36,0.06,0.07,,,,,0.43,0.04,0.05,,,,,0.37,0.02,0.03,,,,
0:45:49,9,8,18,0:45:41,0:00:08,E,0,0,3,,0.24,0,0.01,,,,,0.36,0.06,0.07,,,,,0.43,0.04,0.05,,,,,0.37,0.02,0.03,,,,
0:45:50,9,8,18,0:45:41,0:00:09,E,0,0,3,,0.45,0.21,0.22,,,,,0.36,0.06,0.07,,,,,0.43,0.04,0.05,,,,,0.37,0.02,0.03,,,,
0:45:50,9,8,18,0:45:41,0:00:09,E,0,0,3,,0.85,0.61,0.62,,,,,0.36,0.06,0.07,,,,,0.44,0.05,0.06,,,,,0.36,0.01,0.02,,,,
0:45:51,9,8,18,0:45:41,0:00:10,E,0,0,3,,0.98,0.74,0.75,,,,,0.37,0.07,0.08,,,,,0.43,0.04,0.05,,,,,0.36,0.01,0.02,,,,
0:45:51,9,8,18,0:45:41,0:00:10,E,0,0,3,,1.07,0.83,0.84,,,,,0.37,0.07,0.08,,,,,0.43,0.04,0.05,,,,,0.36,0.01,0.02,,,,
0:45:52,9,8,18,0:45:41,0:00:11,E,0,0,3,,1.15,0.91,0.92,,,,,0.37,0.07,0.08,,,,,0.43,0.04,0.05,,,,,0.36,0.01,0.02,,,,
0:45:52,9,8,18,0:45:41,0:00:11,E,0,0,3,,1.2,0.96,0.97,,,,,0.37,0.07,0.08,,,,,0.43,0.04,0.05,,,,,0.36,0.01,0.02,,,,
0:45:53,9,8,18,0:45:41,0:00:12,E,0,0,3,,1.25,1.01,1.02,,,,,0.37,0.07,0.08,,,,,0.43,0.04,0.05,,,,,0.36,0.01,0.02,,,,
0:45:53,9,8,18,0:45:41,0:00:12,E,0,0,3,,1.27,1.03,1.04,,,,,0.37,0.07,0.08,,,,,0.43,0.04,0.05,,,,,0.36,0.01,0.02,,,,
0:45:54,9,8,18,0:45:41,0:00:13,E,0,0,3,,1.29,1.05,1.06,,,,,0.37,0.07,0.08,,,,,0.43,0.04,0.05,,,,,0.35,0,0.01,,,,
0:45:54,9,8,18,0:45:41,0:00:13,E,0,0,3,,1.3,1.06,1.07,,,,,0.37,0.07,0.08,,,,,0.43,0.04,0.05,,,,,0.35,0,0.01,,,,
0:45:55,9,8,18,0:45:41,0:00:14,E,0,0,3,,1.31,1.07,1.08,,,,,0.37,0.07,0.08,,,,,0.43,0.04,0.05,,,,,0.35,0,0.01,,,,
0:45:55,9,8,18,0:45:41,0:00:14,E,0,0,3,,1.33,1.09,1.1,,,,,0.37,0.07,0.08,,,,,0.43,0.04,0.05,,,,,0.35,0,0.01,,,,
0:45:56,9,8,18,0:45:41,0:00:15,E,0,0,3,,1.33,1.09,1.1,,,,,0.37,0.07,0.08,,,,,0.44,0.05,0.06,,,,,0.35,0,0.01,,,,
0:45:56,9,8,18,0:45:41,0:00:15,E,0,0,3,,1.34,1.1,1.11,,,,,0.37,0.07,0.08,,,,,0.44,0.05,0.06,,,,,0.35,0,0.01,,,,
0:45:57,9,8,18,0:45:41,0:00:16,E,0,0,3,,1.35,1.11,1.12,,,,,0.37,0.07,0.08,,,,,0.44,0.05,0.06,,,,,0.35,0,0.01,,,,
0:45:57,9,8,18,0:45:41,0:00:16,E,0,0,3,,1.35,1.11,1.12,,,,,0.37,0.07,0.08,,,,,0.44,0.05,0.06,,,,,0.35,0,0.01,,,,
0:45:58,9,8,18,0:45:41,0:00:17,E,0,0,3,,1.35,1.11,1.12,,,,,0.37,0.07,0.08,,,,,0.44,0.05,0.06,,,,,0.36,0.01,0.02,,,,
0:45:58,9,8,18,0:45:41,0:00:17,E,0,0,3,,1.35,1.11,1.12,,,,,0.37,0.07,0.08,,,,,0.44,0.05,0.06,,,,,0.37,0.02,0.03,,,,
0:45:59,9,8,18,0:45:41,0:00:18,E,0,0,3,,1.35,1.11,1.12,,,,,0.37,0.07,0.08,,,,,0.45,0.06,0.07,,,,,0.44,0.09,0.1,,,,
0:45:59,9,8,18,0:45:41,0:00:18,E,0,0,3,,1.35,1.11,1.12,,,,,0.37,0.07,0.08,,,,,0.45,0.06,0.07,,,,,0.49,0.14,0.15,,,,
0:46:00,9,8,18,0:45:41,0:00:19,E,0,0,3,,1.34,1.1,1.11,,,,,0.37,0.07,0.08,,,,,0.45,0.06,0.07,,,,,0.55,0.2,0.21,,,,
0:46:00,9,8,18,0:45:41,0:00:19,E,0,0,3,,1.32,1.08,1.09,,,,,0.37,0.07,0.08,,,,,0.45,0.06,0.07,,,,,0.6,0.25,0.26,,,,
0:46:01,9,8,18,0:45:41,0:00:20,E,0,0,3,,1.29,1.05,1.06,,,,,0.37,0.07,0.08,,,,,0.45,0.06,0.07,,,,,0.63,0.28,0.29,,,,
0:46:01,9,8,18,0:45:41,0:00:20,E,0,0,3,,1.23,0.99,1,,,,,0.37,0.07,0.08,,,,,0.45,0.06,0.07,,,,,0.67,0.32,0.33,,,,
0:46:02,9,8,18,0:45:41,0:00:21,E,0,0,3,,1.19,0.95,0.96,,,,,0.36,0.06,0.07,,,,,0.45,0.06,0.07,,,,,0.7,0.35,0.36,,,,
0:46:02,9,8,18,0:45:41,0:00:21,E,0,0,3,,1.15,0.91,0.92,,,,,0.36,0.06,0.07,,,,,0.45,0.06,0.07,,,,,0.71,0.36,0.37,,,,
0:46:03,9,8,18,0:45:41,0:00:22,E,0,0,3,,1.14,0.9,0.91,,,,,0.35,0.05,0.06,,,,,0.45,0.06,0.07,,,,,0.72,0.37,0.38,,,,
0:46:03,9,8,18,0:45:41,0:00:22,E,0,0,3,,1.15,0.91,0.92,,,,,0.35,0.05,0.06,,,,,0.45,0.06,0.07,,,,,0.73,0.38,0.39,,,,
0:46:04,9,8,18,0:45:41,0:00:23,E,0,0,3,,1.16,0.92,0.93,,,,,0.35,0.05,0.06,,,,,0.44,0.05,0.06,,,,,0.72,0.37,0.38,,,,
0:46:04,9,8,18,0:45:41,0:00:23,E,0,0,3,,1.13,0.89,0.9,,,,,0.35,0.05,0.06,,,,,0.44,0.05,0.06,,,,,0.7,0.35,0.36,,,,
0:46:05,9,8,18,0:45:41,0:00:24,E,0,0,3,,1.09,0.85,0.86,,,,,0.35,0.05,0.06,,,,,0.43,0.04,0.05,,,,,0.69,0.34,0.35,,,,
0:46:05,9,8,18,0:45:41,0:00:24,E,0,0,3,,1.04,0.8,0.81,,,,,0.35,0.05,0.06,,,,,0.43,0.04,0.05,,,,,0.67,0.32,0.33,,,,
0:46:06,9,8,18,0:45:41,0:00:25,E,0,0,3,,1,0.76,0.77,,,,,0.34,0.04,0.05,,,,,0.43,0.04,0.05,,,,,0.64,0.29,0.3,,,,
0:46:06,9,8,18,0:45:41,0:00:25,E,0,0,3,,0.96,0.72,0.73,,,,,0.34,0.04,0.05,,,,,0.43,0.04,0.05,,,,,0.62,0.27,0.28,,,,
0:46:07,9,8,18,0:45:41,0:00:26,E,0,0,3,,0.92,0.68,0.69,,,,,0.34,0.04,0.05,,,,,0.43,0.04,0.05,,,,,0.61,0.26,0.27,,,,
0:46:07,9,8,18,0:45:41,0:00:26,E,0,0,3,,0.9,0.66,0.67,,,,,0.34,0.04,0.05,,,,,0.43,0.04,0.05,,,,,0.59,0.24,0.25,,,,
0:46:08,9,8,18,0:45:41,0:00:27,E,0,0,3,,0.88,0.64,0.65,,,,,0.34,0.04,0.05,,,,,0.43,0.04,0.05,,,,,0.58,0.23,0.24,,,,
0:46:08,9,8,18,0:45:41,0:00:27,E,0,0,3,,0.87,0.63,0.64,,,,,0.35,0.05,0.06,,,,,0.43,0.04,0.05,,,,,0.57,0.22,0.23,,,,
0:46:09,9,8,18,0:45:41,0:00:28,E,0,0,3,,0.85,0.61,0.62,,,,,0.34,0.04,0.05,,,,,0.43,0.04,0.05,,,,,0.56,0.21,0.22,,,,
0:46:09,9,8,18,0:45:41,0:00:28,E,0,0,3,,0.84,0.6,0.61,,,,,0.34,0.04,0.05,,,,,0.43,0.04,0.05,,,,,0.56,0.21,0.22,,,,
0:46:10,9,8,18,0:45:41,0:00:29,E,0,0,3,,0.83,0.59,0.6,,,,,0.34,0.04,0.05,,,,,0.43,0.04,0.05,,,,,0.55,0.2,0.21,,,,
0:46:10,9,8,18,0:45:41,0:00:29,E,0,0,3,,0.82,0.58,0.59,,,,,0.33,0.03,0.04,,,,,0.43,0.04,0.05,,,,,0.55,0.2,0.21,,,,
0:46:11,9,8,18,0:45:41,0:00:30,E,0,0,3,,0.78,0.54,0.55,,,,,0.34,0.04,0.05,,,,,0.42,0.03,0.04,,,,,0.54,0.19,0.2,,,,
0:46:11,9,8,18,0:45:41,0:00:30,E,0,0,3,,0.75,0.51,0.52,,,,,0.33,0.03,0.04,,,,,0.42,0.03,0.04,,,,,0.53,0.18,0.19,,,,
0:46:12,9,8,18,0:45:41,0:00:31,E,0,0,3,,0.72,0.48,0.49,,,,,0.33,0.03,0.04,,,,,0.42,0.03,0.04,,,,,0.53,0.18,0.19,,,,
0:46:12,9,8,18,0:45:41,0:00:31,E,0,0,3,,0.69,0.45,0.46,,,,,0.33,0.03,0.04,,,,,0.41,0.02,0.03,,,,,0.52,0.17,0.18,,,,
0:46:13,9,8,18,0:45:41,0:00:32,E,0,0,3,,0.68,0.44,0.45,,,,,0.33,0.03,0.04,,,,,0.41,0.02,0.03,,,,,0.52,0.17,0.18,,,,
0:46:13,9,8,18,0:45:41,0:00:32,E,0,0,3,,0.66,0.42,0.43,,,,,0.33,0.03,0.04,,,,,0.41,0.02,0.03,,,,,0.51,0.16,0.17,,,,
0:46:14,9,8,18,0:45:41,0:00:33,E,0,0,3,,0.64,0.4,0.41,,,,,0.33,0.03,0.04,,,,,0.41,0.02,0.03,,,,,0.51,0.16,0.17,,,,
0:46:14,9,8,18,0:45:41,0:00:33,E,0,0,3,,0.62,0.38,0.39,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.5,0.15,0.16,,,,
0:46:15,9,8,18,0:45:41,0:00:34,E,0,0,3,,0.61,0.37,0.38,,,,,0.33,0.03,0.04,,,,,0.41,0.02,0.03,,,,,0.5,0.15,0.16,,,,
0:46:15,9,8,18,0:45:41,0:00:34,E,0,0,3,,0.59,0.35,0.36,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.49,0.14,0.15,,,,
0:46:16,9,8,18,0:45:41,0:00:35,E,0,0,3,,0.58,0.34,0.35,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.48,0.13,0.14,,,,
0:46:16,9,8,18,0:45:41,0:00:35,E,0,0,3,,0.57,0.33,0.34,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.48,0.13,0.14,,,,
0:46:17,9,8,18,0:45:41,0:00:36,E,0,0,3,,0.56,0.32,0.33,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.47,0.12,0.13,,,,
0:46:17,9,8,18,0:45:41,0:00:36,E,0,0,3,,0.55,0.31,0.32,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.47,0.12,0.13,,,,
0:46:18,9,8,18,0:45:41,0:00:37,E,0,0,3,,0.54,0.3,0.31,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.46,0.11,0.12,,,,
0:46:18,9,8,18,0:45:41,0:00:37,E,0,0,3,,0.55,0.31,0.32,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.46,0.11,0.12,,,,
0:46:19,9,8,18,0:45:41,0:00:38,E,0,0,3,,0.55,0.31,0.32,,,,,0.32,0.02,0.03,,,,,0.4,0.01,0.02,,,,,0.45,0.1,0.11,,,,
0:46:19,9,8,18,0:45:41,0:00:38,E,0,0,3,,0.56,0.32,0.33,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.45,0.1,0.11,,,,
0:46:20,9,8,18,0:45:41,0:00:39,E,0,0,3,,0.57,0.33,0.34,,,,,0.32,0.02,0.03,,,,,0.4,0.01,0.02,,,,,0.44,0.09,0.1,,,,
0:46:20,9,8,18,0:45:41,0:00:39,E,0,0,3,,0.56,0.32,0.33,,,,,0.31,0.01,0.02,,,,,0.4,0.01,0.02,,,,,0.44,0.09,0.1,,,,
0:46:21,9,8,18,0:45:41,0:00:40,E,0,0,3,,0.56,0.32,0.33,,,,,0.31,0.01,0.02,,,,,0.4,0.01,0.02,,,,,0.43,0.08,0.09,,,,
0:46:21,9,8,18,0:45:41,0:00:40,E,0,0,3,,0.58,0.34,0.35,,,,,0.31,0.01,0.02,,,,,0.4,0.01,0.02,,,,,0.43,0.08,0.09,,,,
0:46:22,9,8,18,0:45:41,0:00:41,E,0,0,3,,0.61,0.37,0.38,,,,,0.31,0.01,0.02,,,,,0.4,0.01,0.02,,,,,0.43,0.08,0.09,,,,
0:46:22,9,8,18,0:45:41,0:00:41,E,0,0,3,,0.63,0.39,0.4,,,,,0.31,0.01,0.02,,,,,0.4,0.01,0.02,,,,,0.42,0.07,0.08,,,,
0:46:23,9,8,18,0:45:41,0:00:42,E,0,0,3,,0.65,0.41,0.42,,,,,0.31,0.01,0.02,,,,,0.4,0.01,0.02,,,,,0.42,0.07,0.08,,,,
0:46:23,9,8,18,0:45:41,0:00:42,E,0,0,3,,0.67,0.43,0.44,,,,,0.31,0.01,0.02,,,,,0.4,0.01,0.02,,,,,0.42,0.07,0.08,,,,
0:46:24,9,8,18,0:45:41,0:00:43,E,0,0,3,,0.7,0.46,0.47,,,,,0.32,0.02,0.03,,,,,0.4,0.01,0.02,,,,,0.42,0.07,0.08,,,,
0:46:24,9,8,18,0:45:41,0:00:43,E,0,0,3,,0.71,0.47,0.48,,,,,0.31,0.01,0.02,,,,,0.4,0.01,0.02,,,,,0.42,0.07,0.08,,,,
0:46:25,9,8,18,0:45:41,0:00:44,E,0,0,3,,0.7,0.46,0.47,,,,,0.31,0.01,0.02,,,,,0.4,0.01,0.02,,,,,0.42,0.07,0.08,,,,
0:46:25,9,8,18,0:45:41,0:00:44,E,0,0,3,,0.67,0.43,0.44,,,,,0.31,0.01,0.02,,,,,0.4,0.01,0.02,,,,,0.43,0.08,0.09,,,,
0:46:26,9,8,18,0:45:41,0:00:45,E,0,0,3,,0.65,0.41,0.42,,,,,0.31,0.01,0.02,,,,,0.4,0.01,0.02,,,,,0.44,0.09,0.1,,,,
0:46:26,9,8,18,0:45:41,0:00:45,E,0,0,3,,0.65,0.41,0.42,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.44,0.09,0.1,,,,
0:46:27,9,8,18,0:45:41,0:00:46,E,0,0,3,,0.67,0.43,0.44,,,,,0.31,0.01,0.02,,,,,0.41,0.02,0.03,,,,,0.45,0.1,0.11,,,,
0:46:27,9,8,18,0:45:41,0:00:46,E,0,0,3,,0.66,0.42,0.43,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.46,0.11,0.12,,,,
0:46:28,9,8,18,0:45:41,0:00:47,E,0,0,3,,0.64,0.4,0.41,,,,,0.31,0.01,0.02,,,,,0.41,0.02,0.03,,,,,0.48,0.13,0.14,,,,
0:46:28,9,8,18,0:45:41,0:00:47,E,0,0,3,,0.63,0.39,0.4,,,,,0.31,0.01,0.02,,,,,0.41,0.02,0.03,,,,,0.49,0.14,0.15,,,,
0:46:29,9,8,18,0:45:41,0:00:48,E,0,0,3,,0.62,0.38,0.39,,,,,0.31,0.01,0.02,,,,,0.41,0.02,0.03,,,,,0.5,0.15,0.16,,,,
0:46:29,9,8,18,0:45:41,0:00:48,E,0,0,3,,0.61,0.37,0.38,,,,,0.31,0.01,0.02,,,,,0.41,0.02,0.03,,,,,0.51,0.16,0.17,,,,
0:46:30,9,8,18,0:45:41,0:00:49,E,0,0,3,,0.62,0.38,0.39,,,,,0.31,0.01,0.02,,,,,0.41,0.02,0.03,,,,,0.53,0.18,0.19,,,,
0:46:30,9,8,18,0:45:41,0:00:49,E,0,0,3,,0.67,0.43,0.44,,,,,0.31,0.01,0.02,,,,,0.41,0.02,0.03,,,,,0.54,0.19,0.2,,,,
0:46:31,9,8,18,0:45:41,0:00:50,E,0,0,3,,0.73,0.49,0.5,,,,,0.31,0.01,0.02,,,,,0.41,0.02,0.03,,,,,0.55,0.2,0.21,,,,
0:46:31,9,8,18,0:45:41,0:00:50,E,0,0,3,,0.74,0.5,0.51,,,,,0.31,0.01,0.02,,,,,0.41,0.02,0.03,,,,,0.55,0.2,0.21,,,,
0:46:32,9,8,18,0:45:41,0:00:51,E,0,0,3,,0.73,0.49,0.5,,,,,0.31,0.01,0.02,,,,,0.41,0.02,0.03,,,,,0.56,0.21,0.22,,,,
0:46:32,9,8,18,0:45:41,0:00:51,E,0,0,3,,0.73,0.49,0.5,,,,,0.31,0.01,0.02,,,,,0.41,0.02,0.03,,,,,0.57,0.22,0.23,,,,
0:46:33,9,8,18,0:45:41,0:00:52,E,0,0,3,,0.72,0.48,0.49,,,,,0.31,0.01,0.02,,,,,0.41,0.02,0.03,,,,,0.58,0.23,0.24,,,,
0:46:33,9,8,18,0:45:41,0:00:52,E,0,0,3,,0.71,0.47,0.48,,,,,0.31,0.01,0.02,,,,,0.41,0.02,0.03,,,,,0.59,0.24,0.25,,,,
0:46:34,9,8,18,0:45:41,0:00:53,E,0,0,3,,0.71,0.47,0.48,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.59,0.24,0.25,,,,
0:46:34,9,8,18,0:45:41,0:00:53,E,0,0,3,,0.69,0.45,0.46,,,,,0.31,0.01,0.02,,,,,0.41,0.02,0.03,,,,,0.6,0.25,0.26,,,,
0:46:35,9,8,18,0:45:41,0:00:54,E,0,0,3,,0.7,0.46,0.47,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.61,0.26,0.27,,,,
0:46:35,9,8,18,0:45:41,0:00:54,E,0,0,3,,0.71,0.47,0.48,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.61,0.26,0.27,,,,
0:46:36,9,8,18,0:45:41,0:00:55,E,0,0,3,,0.68,0.44,0.45,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.61,0.26,0.27,,,,
0:46:36,9,8,18,0:45:41,0:00:55,E,0,0,3,,0.67,0.43,0.44,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.59,0.24,0.25,,,,
0:46:37,9,8,18,0:45:41,0:00:56,E,0,0,3,,0.69,0.45,0.46,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.58,0.23,0.24,,,,
0:46:37,9,8,18,0:45:41,0:00:56,E,0,0,3,,0.72,0.48,0.49,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.56,0.21,0.22,,,,
0:46:38,9,8,18,0:45:41,0:00:57,E,0,0,3,,0.74,0.5,0.51,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.55,0.2,0.21,,,,
0:46:38,9,8,18,0:45:41,0:00:57,E,0,0,3,,0.75,0.51,0.52,,,,,0.32,0.02,0.03,,,,,0.41,0.02,0.03,,,,,0.53,0.18,0.19,,,,
